AX,AY,AZ,_id,datetime,label
0.04443,0.99585,-0.12671,61c3b1d6bdb9471c4d899fe5,2021/12/22 23:15:13:475,spülen
0.03882,1.00073,-0.11694,61c3b1d7bdb9471c4d899fe6,2021/12/22 23:15:13:952,spülen
0.03760,1.00488,-0.12378,61c3b1d7bdb9471c4d899fe7,2021/12/22 23:15:14:430,spülen
0.03979,0.99536,-0.12378,61c3b1d8bdb9471c4d899fe8,2021/12/22 23:15:14:907,spülen
0.04175,0.99438,-0.11914,61c3b1d9bdb9471c4d899fe9,2021/12/22 23:15:15:385,spülen
0.04028,1.00317,-0.11768,61c3b1d9bdb9471c4d899fea,2021/12/22 23:15:15:862,spülen
0.04004,0.99390,-0.11450,61c3b1d9bdb9471c4d899feb,2021/12/22 23:15:16:340,spülen
0.03857,0.99512,-0.11963,61c3b1dabdb9471c4d899fec,2021/12/22 23:15:16:817,spülen
0.04810,0.99976,-0.11987,61c3b1dabdb9471c4d899fed,2021/12/22 23:15:17:296,spülen
0.04224,1.00293,-0.12061,61c3b1dbbdb9471c4d899fee,2021/12/22 23:15:17:772,spülen
0.04077,0.99292,-0.11621,61c3b1dbbdb9471c4d899fef,2021/12/22 23:15:18:250,spülen
0.03760,0.99780,-0.11353,61c3b1dcbdb9471c4d899ff0,2021/12/22 23:15:18:728,spülen
0.04004,0.99683,-0.12036,61c3b1dcbdb9471c4d899ff1,2021/12/22 23:15:19:206,spülen
0.03271,0.99756,-0.08545,61c3b1ddbdb9471c4d899ff2,2021/12/22 23:15:19:683,spülen
0.04492,1.00171,-0.12524,61c3b1ddbdb9471c4d899ff3,2021/12/22 23:15:20:161,spülen
0.03613,0.99438,-0.12256,61c3b1debdb9471c4d899ff4,2021/12/22 23:15:20:638,spülen
0.03760,0.99805,-0.11230,61c3b1debdb9471c4d899ff5,2021/12/22 23:15:21:116,spülen
0.03809,0.99829,-0.11816,61c3b1dfbdb9471c4d899ff6,2021/12/22 23:15:21:595,spülen
0.05151,0.99927,-0.12939,61c3b1dfbdb9471c4d899ff7,2021/12/22 23:15:22:71,spülen
0.03467,1.00830,-0.11328,61c3b1e0bdb9471c4d899ff8,2021/12/22 23:15:22:550,spülen
0.03857,0.99585,-0.12891,61c3b1e0bdb9471c4d899ff9,2021/12/22 23:15:23:27,spülen
0.03809,0.99707,-0.11792,61c3b1e1bdb9471c4d899ffa,2021/12/22 23:15:23:505,spülen
0.03247,1.00122,-0.10864,61c3b1e1bdb9471c4d899ffb,2021/12/22 23:15:23:982,spülen
0.04761,0.99390,-0.10718,61c3b1e2bdb9471c4d899ffc,2021/12/22 23:15:24:460,spülen
0.04370,0.99634,-0.13159,61c3b1e2bdb9471c4d899ffd,2021/12/22 23:15:24:937,spülen
0.04102,0.99707,-0.12329,61c3b1e3bdb9471c4d899ffe,2021/12/22 23:15:25:415,spülen
0.04077,1.00073,-0.11279,61c3b1e3bdb9471c4d899fff,2021/12/22 23:15:25:893,spülen
0.04321,0.99829,-0.11230,61c3b1e4bdb9471c4d89a000,2021/12/22 23:15:26:370,spülen
0.02881,0.99341,-0.11572,61c3b1e4bdb9471c4d89a001,2021/12/22 23:15:26:848,spülen
0.03735,0.99536,-0.11890,61c3b1e5bdb9471c4d89a002,2021/12/22 23:15:27:326,spülen
0.04541,0.99634,-0.11890,61c3b1e5bdb9471c4d89a003,2021/12/22 23:15:27:803,spülen
0.03711,0.99854,-0.11743,61c3b1e6bdb9471c4d89a004,2021/12/22 23:15:28:281,spülen
0.04517,1.00024,-0.12085,61c3b1e6bdb9471c4d89a005,2021/12/22 23:15:28:760,spülen
0.04321,0.99561,-0.12646,61c3b1e7bdb9471c4d89a006,2021/12/22 23:15:29:236,spülen
0.03955,1.00122,-0.11768,61c3b1e7bdb9471c4d89a007,2021/12/22 23:15:29:715,spülen
0.04419,0.99878,-0.11108,61c3b1e7bdb9471c4d89a008,2021/12/22 23:15:30:191,spülen
0.03979,1.00269,-0.14038,61c3b1e8bdb9471c4d89a009,2021/12/22 23:15:30:670,spülen
0.04053,0.99316,-0.11719,61c3b1e9bdb9471c4d89a00a,2021/12/22 23:15:31:146,spülen
0.04102,0.99878,-0.11523,61c3b1e9bdb9471c4d89a00b,2021/12/22 23:15:31:623,spülen
0.04199,1.00146,-0.13013,61c3b1eabdb9471c4d89a00c,2021/12/22 23:15:32:101,spülen
0.04077,0.99854,-0.11914,61c3b1eabdb9471c4d89a00d,2021/12/22 23:15:32:578,spülen
0.04028,0.99854,-0.12646,61c3b1ebbdb9471c4d89a00e,2021/12/22 23:15:33:56,spülen
0.03711,1.00049,-0.11304,61c3b1ebbdb9471c4d89a00f,2021/12/22 23:15:33:535,spülen
0.04370,0.99780,-0.11548,61c3b1ecbdb9471c4d89a010,2021/12/22 23:15:34:11,spülen
0.04126,0.99561,-0.12256,61c3b1ecbdb9471c4d89a011,2021/12/22 23:15:34:490,spülen
0.03760,0.99854,-0.11914,61c3b1edbdb9471c4d89a012,2021/12/22 23:15:34:966,spülen
0.03931,0.99707,-0.11768,61c3b1edbdb9471c4d89a013,2021/12/22 23:15:35:445,spülen
0.04419,1.00171,-0.11499,61c3b1eebdb9471c4d89a014,2021/12/22 23:15:35:922,spülen
0.03613,1.00000,-0.12231,61c3b1eebdb9471c4d89a015,2021/12/22 23:15:36:400,spülen
0.04126,1.00464,-0.10864,61c3b1efbdb9471c4d89a016,2021/12/22 23:15:36:876,spülen
0.03955,0.99927,-0.11328,61c3b1efbdb9471c4d89a017,2021/12/22 23:15:37:355,spülen
0.03540,0.99976,-0.11768,61c3b1f0bdb9471c4d89a018,2021/12/22 23:15:37:831,spülen
0.03760,1.00098,-0.12451,61c3b1f0bdb9471c4d89a019,2021/12/22 23:15:38:310,spülen
0.04395,0.99951,-0.12476,61c3b1f1bdb9471c4d89a01a,2021/12/22 23:15:38:786,spülen
0.03931,1.00122,-0.12256,61c3b1f1bdb9471c4d89a01b,2021/12/22 23:15:39:265,spülen
0.04395,0.99658,-0.13940,61c3b1f2bdb9471c4d89a01c,2021/12/22 23:15:39:741,spülen
0.04175,0.99756,-0.13135,61c3b1f2bdb9471c4d89a01d,2021/12/22 23:15:40:220,spülen
0.03467,0.99756,-0.12646,61c3b1f3bdb9471c4d89a01e,2021/12/22 23:15:40:696,spülen
0.03979,0.99707,-0.11572,61c3b1f3bdb9471c4d89a01f,2021/12/22 23:15:41:173,spülen
0.04663,1.00049,-0.13159,61c3b1f4bdb9471c4d89a020,2021/12/22 23:15:41:651,spülen
0.04761,0.99634,-0.11572,61c3b1f4bdb9471c4d89a021,2021/12/22 23:15:42:128,spülen
0.04468,0.99414,-0.13989,61c3b1f5bdb9471c4d89a022,2021/12/22 23:15:42:607,spülen
0.04224,0.99707,-0.11694,61c3b1f5bdb9471c4d89a023,2021/12/22 23:15:43:83,spülen
0.03613,1.00146,-0.12891,61c3b1f6bdb9471c4d89a024,2021/12/22 23:15:43:560,spülen
0.04077,1.00244,-0.13501,61c3b1f6bdb9471c4d89a025,2021/12/22 23:15:44:37,spülen
0.04004,0.99902,-0.11890,61c3b1f7bdb9471c4d89a026,2021/12/22 23:15:44:515,spülen
0.03833,0.99780,-0.12524,61c3b1f7bdb9471c4d89a027,2021/12/22 23:15:44:992,spülen
0.03931,0.99878,-0.11865,61c3b1f8bdb9471c4d89a028,2021/12/22 23:15:45:470,spülen
0.04517,1.00049,-0.10596,61c3b1f8bdb9471c4d89a029,2021/12/22 23:15:45:947,spülen
0.04272,0.99536,-0.11108,61c3b1f9bdb9471c4d89a02a,2021/12/22 23:15:46:425,spülen
0.04419,0.99878,-0.13892,61c3b1f9bdb9471c4d89a02b,2021/12/22 23:15:46:902,spülen
0.03711,0.99805,-0.12915,61c3b1fabdb9471c4d89a02c,2021/12/22 23:15:47:380,spülen
0.03662,1.00439,-0.13696,61c3b1fabdb9471c4d89a02d,2021/12/22 23:15:47:856,spülen
0.03638,0.99707,-0.11230,61c3b1fbbdb9471c4d89a02e,2021/12/22 23:15:48:335,spülen
0.03076,1.00220,-0.12402,61c3b1fbbdb9471c4d89a02f,2021/12/22 23:15:48:811,spülen
0.03882,0.99829,-0.11279,61c3b1fcbdb9471c4d89a030,2021/12/22 23:15:49:288,spülen
0.03638,1.00269,-0.12134,61c3b1fcbdb9471c4d89a031,2021/12/22 23:15:49:766,spülen
0.04199,0.99683,-0.13159,61c3b1fdbdb9471c4d89a032,2021/12/22 23:15:50:243,spülen
0.04102,1.00684,-0.12354,61c3b1fdbdb9471c4d89a033,2021/12/22 23:15:50:720,spülen
0.04248,1.00195,-0.12451,61c3b1febdb9471c4d89a034,2021/12/22 23:15:51:198,spülen
0.04126,1.00488,-0.12378,61c3b1febdb9471c4d89a035,2021/12/22 23:15:51:676,spülen
0.03320,1.00146,-0.11572,61c3b1ffbdb9471c4d89a036,2021/12/22 23:15:52:153,spülen
0.04126,1.00195,-0.12183,61c3b1ffbdb9471c4d89a037,2021/12/22 23:15:52:630,spülen
0.04541,0.99854,-0.12671,61c3b200bdb9471c4d89a038,2021/12/22 23:15:53:108,spülen
0.04150,0.99756,-0.12183,61c3b200bdb9471c4d89a039,2021/12/22 23:15:53:585,spülen
0.03979,0.99487,-0.12695,61c3b201bdb9471c4d89a03a,2021/12/22 23:15:54:63,spülen
0.04590,1.00317,-0.11523,61c3b201bdb9471c4d89a03b,2021/12/22 23:15:54:540,spülen
0.03711,1.00269,-0.12061,61c3b202bdb9471c4d89a03c,2021/12/22 23:15:55:17,spülen
0.04077,1.00098,-0.11426,61c3b202bdb9471c4d89a03d,2021/12/22 23:15:55:495,spülen
0.03857,1.00049,-0.13403,61c3b203bdb9471c4d89a03e,2021/12/22 23:15:55:972,spülen
0.03809,1.00146,-0.11548,61c3b203bdb9471c4d89a03f,2021/12/22 23:15:56:450,spülen
0.04346,0.99023,-0.12036,61c3b204bdb9471c4d89a040,2021/12/22 23:15:56:927,spülen
0.03955,1.00244,-0.11890,61c3b204bdb9471c4d89a041,2021/12/22 23:15:57:405,spülen
0.03857,0.99634,-0.11987,61c3b205bdb9471c4d89a042,2021/12/22 23:15:57:882,spülen
0.03833,1.00513,-0.11792,61c3b205bdb9471c4d89a043,2021/12/22 23:15:58:360,spülen
0.03760,0.99536,-0.12085,61c3b206bdb9471c4d89a044,2021/12/22 23:15:58:836,spülen
0.04028,0.99976,-0.11743,61c3b206bdb9471c4d89a045,2021/12/22 23:15:59:315,spülen
0.03833,1.00073,-0.11060,61c3b206bdb9471c4d89a046,2021/12/22 23:15:59:791,spülen
0.04175,1.00146,-0.12280,61c3b207bdb9471c4d89a047,2021/12/22 23:16:0:270,spülen
0.03979,0.99854,-0.11157,61c3b208bdb9471c4d89a048,2021/12/22 23:16:0:746,spülen
0.04224,0.99731,-0.11938,61c3b208bdb9471c4d89a049,2021/12/22 23:16:1:223,spülen
0.04224,0.99780,-0.12256,61c3b209bdb9471c4d89a04a,2021/12/22 23:16:1:700,spülen
0.04224,0.99561,-0.12256,61c3b209bdb9471c4d89a04b,2021/12/22 23:16:2:177,spülen
0.04126,1.00171,-0.11768,61c3b20abdb9471c4d89a04c,2021/12/22 23:16:2:655,spülen
0.04077,0.99561,-0.12573,61c3b20abdb9471c4d89a04d,2021/12/22 23:16:3:131,spülen
0.04028,0.99390,-0.11499,61c3b20bbdb9471c4d89a04e,2021/12/22 23:16:3:608,spülen
0.04150,0.99341,-0.12036,61c3b20bbdb9471c4d89a04f,2021/12/22 23:16:4:86,spülen
0.03906,0.99951,-0.12085,61c3b20cbdb9471c4d89a050,2021/12/22 23:16:4:563,spülen
0.04272,1.00073,-0.11938,61c3b20cbdb9471c4d89a051,2021/12/22 23:16:5:40,spülen
0.03516,1.00903,-0.11206,61c3b20dbdb9471c4d89a052,2021/12/22 23:16:5:517,spülen
0.03638,0.99780,-0.12280,61c3b20dbdb9471c4d89a053,2021/12/22 23:16:5:995,spülen
0.03052,1.00146,-0.11597,61c3b20ebdb9471c4d89a054,2021/12/22 23:16:6:472,spülen
0.04126,0.99951,-0.12085,61c3b20ebdb9471c4d89a055,2021/12/22 23:16:6:950,spülen
0.04443,0.99121,-0.13257,61c3b20fbdb9471c4d89a056,2021/12/22 23:16:7:425,spülen
0.03784,0.99780,-0.12891,61c3b20fbdb9471c4d89a057,2021/12/22 23:16:7:902,spülen
0.03564,1.00049,-0.11890,61c3b210bdb9471c4d89a058,2021/12/22 23:16:8:380,spülen
0.04297,0.99316,-0.11304,61c3b210bdb9471c4d89a059,2021/12/22 23:16:8:856,spülen
0.04810,0.99927,-0.12329,61c3b211bdb9471c4d89a05a,2021/12/22 23:16:9:333,spülen
0.04053,1.00293,-0.11694,61c3b211bdb9471c4d89a05b,2021/12/22 23:16:9:810,spülen
0.03809,0.99976,-0.11572,61c3b212bdb9471c4d89a05c,2021/12/22 23:16:10:287,spülen
0.03589,1.00024,-0.12402,61c3b212bdb9471c4d89a05d,2021/12/22 23:16:10:765,spülen
0.04712,0.99902,-0.11499,61c3b213bdb9471c4d89a05e,2021/12/22 23:16:11:242,spülen
0.03735,1.00195,-0.11548,61c3b213bdb9471c4d89a05f,2021/12/22 23:16:11:720,spülen
0.03638,1.00171,-0.10938,61c3b214bdb9471c4d89a060,2021/12/22 23:16:12:196,spülen
0.04175,0.99707,-0.12305,61c3b214bdb9471c4d89a061,2021/12/22 23:16:12:675,spülen
0.03442,0.99365,-0.11450,61c3b214bdb9471c4d89a062,2021/12/22 23:16:13:151,spülen
0.03931,0.99951,-0.11255,61c3b215bdb9471c4d89a063,2021/12/22 23:16:13:630,spülen
0.03979,1.00000,-0.12061,61c3b216bdb9471c4d89a064,2021/12/22 23:16:14:106,spülen
0.05151,0.98877,-0.11108,61c3b216bdb9471c4d89a065,2021/12/22 23:16:14:583,spülen
0.04712,1.00635,-0.12109,61c3b217bdb9471c4d89a066,2021/12/22 23:16:15:61,spülen
0.04565,1.00391,-0.11670,61c3b217bdb9471c4d89a067,2021/12/22 23:16:15:538,spülen
0.03809,0.99438,-0.11816,61c3b218bdb9471c4d89a068,2021/12/22 23:16:16:15,spülen
0.04004,0.99927,-0.12305,61c3b218bdb9471c4d89a069,2021/12/22 23:16:16:492,spülen
0.03662,0.99487,-0.11646,61c3b219bdb9471c4d89a06a,2021/12/22 23:16:16:970,spülen
0.03638,1.00464,-0.12354,61c3b219bdb9471c4d89a06b,2021/12/22 23:16:17:446,spülen
0.03955,0.99609,-0.12061,61c3b21abdb9471c4d89a06c,2021/12/22 23:16:17:923,spülen
0.04712,1.00415,-0.12061,61c3b21abdb9471c4d89a06d,2021/12/22 23:16:18:400,spülen
0.04541,1.00146,-0.12256,61c3b21bbdb9471c4d89a06e,2021/12/22 23:16:18:878,spülen
0.03516,0.99390,-0.11572,61c3b21bbdb9471c4d89a06f,2021/12/22 23:16:19:355,spülen
0.04346,0.99805,-0.12305,61c3b21bbdb9471c4d89a070,2021/12/22 23:16:19:832,spülen
0.04224,0.99805,-0.11694,61c3b21cbdb9471c4d89a071,2021/12/22 23:16:20:310,spülen
0.03882,0.99707,-0.11816,61c3b21dbdb9471c4d89a072,2021/12/22 23:16:20:786,spülen
0.04126,0.99561,-0.11304,61c3b21dbdb9471c4d89a073,2021/12/22 23:16:21:263,spülen
0.04053,1.00293,-0.11670,61c3b21ebdb9471c4d89a074,2021/12/22 23:16:21:740,spülen
0.03906,0.99268,-0.12305,61c3b21ebdb9471c4d89a075,2021/12/22 23:16:22:217,spülen
0.03931,0.99438,-0.12329,61c3b21fbdb9471c4d89a076,2021/12/22 23:16:22:695,spülen
0.04126,0.99976,-0.12329,61c3b21fbdb9471c4d89a077,2021/12/22 23:16:23:172,spülen
0.04346,1.00024,-0.12158,61c3b220bdb9471c4d89a078,2021/12/22 23:16:23:650,spülen
0.04370,1.00244,-0.11938,61c3b220bdb9471c4d89a079,2021/12/22 23:16:24:127,spülen
0.04077,1.00928,-0.12207,61c3b221bdb9471c4d89a07a,2021/12/22 23:16:24:605,spülen
0.03125,1.00000,-0.10913,61c3b221bdb9471c4d89a07b,2021/12/22 23:16:25:82,spülen
0.03857,0.99756,-0.10181,61c3b222bdb9471c4d89a07c,2021/12/22 23:16:25:560,spülen
0.04102,0.99878,-0.09204,61c3b222bdb9471c4d89a07d,2021/12/22 23:16:26:37,spülen
0.03638,1.00293,-0.12549,61c3b223bdb9471c4d89a07e,2021/12/22 23:16:26:515,spülen
0.04395,0.99902,-0.12720,61c3b223bdb9471c4d89a07f,2021/12/22 23:16:26:991,spülen
0.03296,0.99951,-0.11963,61c3b224bdb9471c4d89a080,2021/12/22 23:16:27:470,spülen
0.04248,1.00488,-0.13159,61c3b224bdb9471c4d89a081,2021/12/22 23:16:27:946,spülen
0.04492,0.99756,-0.13672,61c3b225bdb9471c4d89a082,2021/12/22 23:16:28:423,spülen
0.03052,1.00024,-0.11670,61c3b225bdb9471c4d89a083,2021/12/22 23:16:28:900,spülen
0.03662,1.00342,-0.10840,61c3b226bdb9471c4d89a084,2021/12/22 23:16:29:377,spülen
0.03809,1.00195,-0.10693,61c3b226bdb9471c4d89a085,2021/12/22 23:16:29:855,spülen
0.04614,1.00098,-0.10864,61c3b227bdb9471c4d89a086,2021/12/22 23:16:30:332,spülen
0.03833,0.99805,-0.11548,61c3b227bdb9471c4d89a087,2021/12/22 23:16:30:810,spülen
0.04712,1.00146,-0.11768,61c3b227bdb9471c4d89a088,2021/12/22 23:16:31:287,spülen
0.03955,0.98926,-0.13916,61c3b228bdb9471c4d89a089,2021/12/22 23:16:31:765,spülen
0.04199,0.99731,-0.11328,61c3b229bdb9471c4d89a08a,2021/12/22 23:16:32:241,spülen
0.03003,1.00586,-0.11133,61c3b229bdb9471c4d89a08b,2021/12/22 23:16:32:720,spülen
0.03491,1.00488,-0.11646,61c3b22abdb9471c4d89a08c,2021/12/22 23:16:33:196,spülen
0.04248,0.99927,-0.11279,61c3b22abdb9471c4d89a08d,2021/12/22 23:16:33:675,spülen
0.03955,0.99780,-0.12329,61c3b22bbdb9471c4d89a08e,2021/12/22 23:16:34:151,spülen
0.04028,0.99976,-0.13745,61c3b22bbdb9471c4d89a08f,2021/12/22 23:16:34:628,spülen
0.04810,0.98950,-0.12329,61c3b22cbdb9471c4d89a090,2021/12/22 23:16:35:106,spülen
0.05078,0.98486,-0.12695,61c3b22cbdb9471c4d89a091,2021/12/22 23:16:35:583,spülen
0.04565,1.00073,-0.11108,61c3b22dbdb9471c4d89a092,2021/12/22 23:16:36:60,spülen
0.03003,0.99512,-0.11133,61c3b22dbdb9471c4d89a093,2021/12/22 23:16:36:538,spülen
0.04834,1.00439,-0.11157,61c3b22ebdb9471c4d89a094,2021/12/22 23:16:37:15,spülen
0.04443,0.99487,-0.11865,61c3b22ebdb9471c4d89a095,2021/12/22 23:16:37:492,spülen
0.04810,0.99512,-0.11914,61c3b22fbdb9471c4d89a096,2021/12/22 23:16:37:970,spülen
0.04053,0.99609,-0.12915,61c3b22fbdb9471c4d89a097,2021/12/22 23:16:38:447,spülen
0.04175,0.99902,-0.12622,61c3b230bdb9471c4d89a098,2021/12/22 23:16:38:925,spülen
0.03369,1.00220,-0.11499,61c3b230bdb9471c4d89a099,2021/12/22 23:16:39:402,spülen
0.04248,0.99707,-0.11865,61c3b231bdb9471c4d89a09a,2021/12/22 23:16:39:880,spülen
0.04932,0.99609,-0.12598,61c3b231bdb9471c4d89a09b,2021/12/22 23:16:40:356,spülen
0.04346,1.00049,-0.12207,61c3b232bdb9471c4d89a09c,2021/12/22 23:16:40:833,spülen
0.03931,0.99658,-0.11963,61c3b232bdb9471c4d89a09d,2021/12/22 23:16:41:311,spülen
0.04224,1.00122,-0.11377,61c3b233bdb9471c4d89a09e,2021/12/22 23:16:41:786,spülen
0.04541,0.99463,-0.12085,61c3b233bdb9471c4d89a09f,2021/12/22 23:16:42:263,spülen
0.04077,0.99512,-0.12183,61c3b234bdb9471c4d89a0a0,2021/12/22 23:16:42:741,spülen
0.03906,0.99951,-0.11890,61c3b234bdb9471c4d89a0a1,2021/12/22 23:16:43:218,spülen
0.03564,0.99561,-0.12280,61c3b235bdb9471c4d89a0a2,2021/12/22 23:16:43:695,spülen
0.04175,0.98975,-0.11865,61c3b235bdb9471c4d89a0a3,2021/12/22 23:16:44:172,spülen
0.03784,1.00928,-0.11792,61c3b236bdb9471c4d89a0a4,2021/12/22 23:16:44:650,spülen
0.03979,0.99805,-0.11816,61c3b236bdb9471c4d89a0a5,2021/12/22 23:16:45:126,spülen
0.04395,0.99512,-0.11694,61c3b237bdb9471c4d89a0a6,2021/12/22 23:16:45:603,spülen
0.03760,1.00342,-0.11475,61c3b237bdb9471c4d89a0a7,2021/12/22 23:16:46:81,spülen
0.04077,0.99561,-0.12402,61c3b238bdb9471c4d89a0a8,2021/12/22 23:16:46:558,spülen
0.04004,0.99512,-0.12183,61c3b238bdb9471c4d89a0a9,2021/12/22 23:16:47:37,spülen
0.04370,0.99658,-0.11694,61c3b238bdb9471c4d89a0aa,2021/12/22 23:16:47:513,spülen
0.03711,0.99731,-0.12183,61c3b239bdb9471c4d89a0ab,2021/12/22 23:16:47:991,spülen
0.04053,1.00806,-0.11865,61c3b23abdb9471c4d89a0ac,2021/12/22 23:16:48:468,spülen
0.04468,1.00220,-0.12305,61c3b23abdb9471c4d89a0ad,2021/12/22 23:16:48:945,spülen
0.04272,0.99634,-0.12598,61c3b23bbdb9471c4d89a0ae,2021/12/22 23:16:49:423,spülen
0.04468,0.99756,-0.12158,61c3b23bbdb9471c4d89a0af,2021/12/22 23:16:49:900,spülen
0.03687,0.99585,-0.12451,61c3b23cbdb9471c4d89a0b0,2021/12/22 23:16:50:378,spülen
0.05029,1.00220,-0.12524,61c3b23cbdb9471c4d89a0b1,2021/12/22 23:16:50:855,spülen
0.04199,1.00293,-0.13550,61c3b23dbdb9471c4d89a0b2,2021/12/22 23:16:51:332,spülen
0.03638,0.99927,-0.11548,61c3b23dbdb9471c4d89a0b3,2021/12/22 23:16:51:810,spülen
0.03833,0.99756,-0.10669,61c3b23ebdb9471c4d89a0b4,2021/12/22 23:16:52:287,spülen
0.03174,0.99463,-0.10962,61c3b23ebdb9471c4d89a0b5,2021/12/22 23:16:52:765,spülen
0.03931,1.00928,-0.11523,61c3b23fbdb9471c4d89a0b6,2021/12/22 23:16:53:242,spülen
0.04443,1.00391,-0.12256,61c3b23fbdb9471c4d89a0b7,2021/12/22 23:16:53:720,spülen
0.05200,0.99512,-0.11792,61c3b240bdb9471c4d89a0b8,2021/12/22 23:16:54:197,spülen
0.03223,0.99634,-0.13843,61c3b240bdb9471c4d89a0b9,2021/12/22 23:16:54:675,spülen
0.04175,0.99463,-0.11987,61c3b241bdb9471c4d89a0ba,2021/12/22 23:16:55:151,spülen
0.03931,0.99731,-0.10913,61c3b241bdb9471c4d89a0bb,2021/12/22 23:16:55:628,spülen
0.05151,1.00049,-0.12866,61c3b242bdb9471c4d89a0bc,2021/12/22 23:16:56:105,spülen
0.03955,1.00244,-0.12524,61c3b242bdb9471c4d89a0bd,2021/12/22 23:16:56:583,spülen
0.04150,1.00073,-0.11987,61c3b243bdb9471c4d89a0be,2021/12/22 23:16:57:60,spülen
0.03809,0.99951,-0.11499,61c3b243bdb9471c4d89a0bf,2021/12/22 23:16:57:538,spülen
0.03711,1.00098,-0.12280,61c3b244bdb9471c4d89a0c0,2021/12/22 23:16:58:15,spülen
0.03369,1.00293,-0.11572,61c3b244bdb9471c4d89a0c1,2021/12/22 23:16:58:493,spülen
0.04077,0.99707,-0.09912,61c3b245bdb9471c4d89a0c2,2021/12/22 23:16:58:970,spülen
0.04639,0.99243,-0.11548,61c3b245bdb9471c4d89a0c3,2021/12/22 23:16:59:448,spülen
0.04492,1.00000,-0.11621,61c3b246bdb9471c4d89a0c4,2021/12/22 23:16:59:925,spülen
0.04199,1.00098,-0.12476,61c3b246bdb9471c4d89a0c5,2021/12/22 23:17:0:403,spülen
0.03955,0.99829,-0.12280,61c3b247bdb9471c4d89a0c6,2021/12/22 23:17:0:881,spülen
0.04395,1.00073,-0.11426,61c3b247bdb9471c4d89a0c7,2021/12/22 23:17:1:358,spülen
0.04248,0.99780,-0.11621,61c3b247bdb9471c4d89a0c8,2021/12/22 23:17:1:835,spülen
0.04175,0.99951,-0.11377,61c3b248bdb9471c4d89a0c9,2021/12/22 23:17:2:312,spülen
0.04028,1.00171,-0.11963,61c3b249bdb9471c4d89a0ca,2021/12/22 23:17:2:790,spülen
0.04175,0.99707,-0.11938,61c3b249bdb9471c4d89a0cb,2021/12/22 23:17:3:267,spülen
0.04395,1.00244,-0.12061,61c3b24abdb9471c4d89a0cc,2021/12/22 23:17:3:745,spülen
0.04150,1.00146,-0.11279,61c3b24abdb9471c4d89a0cd,2021/12/22 23:17:4:221,spülen
0.04834,0.99463,-0.12036,61c3b24bbdb9471c4d89a0ce,2021/12/22 23:17:4:698,spülen
0.04199,1.00073,-0.12329,61c3b24bbdb9471c4d89a0cf,2021/12/22 23:17:5:176,spülen
0.03979,0.99609,-0.11719,61c3b24cbdb9471c4d89a0d0,2021/12/22 23:17:5:653,spülen
0.04272,1.00269,-0.12451,61c3b24cbdb9471c4d89a0d1,2021/12/22 23:17:6:130,spülen
0.03809,1.00049,-0.12305,61c3b24dbdb9471c4d89a0d2,2021/12/22 23:17:6:607,spülen
0.03809,1.00195,-0.13086,61c3b24dbdb9471c4d89a0d3,2021/12/22 23:17:7:85,spülen
0.03223,0.99561,-0.11743,61c3b24ebdb9471c4d89a0d4,2021/12/22 23:17:7:562,spülen
0.03979,0.99756,-0.11523,61c3b24ebdb9471c4d89a0d5,2021/12/22 23:17:8:40,spülen
0.04395,0.99854,-0.12329,61c3b24fbdb9471c4d89a0d6,2021/12/22 23:17:8:517,spülen
0.04224,0.99902,-0.12451,61c3b24fbdb9471c4d89a0d7,2021/12/22 23:17:8:995,spülen
0.04150,1.00000,-0.11987,61c3b250bdb9471c4d89a0d8,2021/12/22 23:17:9:471,spülen
0.03955,1.00684,-0.12354,61c3b250bdb9471c4d89a0d9,2021/12/22 23:17:9:948,spülen
0.04297,0.99463,-0.11890,61c3b251bdb9471c4d89a0da,2021/12/22 23:17:10:426,spülen
0.03809,1.00024,-0.12402,61c3b251bdb9471c4d89a0db,2021/12/22 23:17:10:903,spülen
0.03418,0.99585,-0.12134,61c3b252bdb9471c4d89a0dc,2021/12/22 23:17:11:380,spülen
0.04028,0.99365,-0.11890,61c3b252bdb9471c4d89a0dd,2021/12/22 23:17:11:857,spülen
0.04077,0.99683,-0.11133,61c3b253bdb9471c4d89a0de,2021/12/22 23:17:12:335,spülen
0.03442,1.00366,-0.12354,61c3b253bdb9471c4d89a0df,2021/12/22 23:17:12:812,spülen
0.04077,1.00488,-0.12036,61c3b254bdb9471c4d89a0e0,2021/12/22 23:17:13:290,spülen
0.02930,1.00415,-0.11938,61c3b254bdb9471c4d89a0e1,2021/12/22 23:17:13:767,spülen
0.04102,0.99365,-0.11157,61c3b255bdb9471c4d89a0e2,2021/12/22 23:17:14:245,spülen
0.03223,0.99609,-0.13379,61c3b255bdb9471c4d89a0e3,2021/12/22 23:17:14:721,spülen
0.04858,1.00122,-0.12451,61c3b256bdb9471c4d89a0e4,2021/12/22 23:17:15:198,spülen
0.03540,1.00195,-0.12476,61c3b256bdb9471c4d89a0e5,2021/12/22 23:17:15:675,spülen
0.03589,0.99609,-0.11108,61c3b256bdb9471c4d89a0e6,2021/12/22 23:17:16:153,spülen
0.04443,0.99463,-0.13281,61c3b257bdb9471c4d89a0e7,2021/12/22 23:17:16:630,spülen
0.03760,0.99634,-0.10205,61c3b258bdb9471c4d89a0e8,2021/12/22 23:17:17:107,spülen
